geo_point_2d;geo_shape;objectid_1;codeunique;nom_long;nom_so_gar;nom_su_gar;id_ref_zdc;nom_zdc;id_ref_zda;nom_zda;idrefliga;idrefligc;res_com;mode;train;rer;metro;tramway;val;tertrain;terrer;termetro;tertram;terval;exploitant;idf;principal;x;y
49.21379080353853, 2.417033174921132;"{""coordinates"": [2.417033174921132, 49.21379080353853], ""type"": ""Point""}";307;503;Saint-Leu d’Esserent;;;411330;Saint-Leu-d'Esserent;411329;Saint-Leu-d'Esserent;A01849;C01737;TRAIN H;TRAIN;1;0;0;0;0;0;0;0;0;0;SNCF;0;0;657519.2075;6901721.5976
48.84823711041019, 2.395823588826126;"{""coordinates"": [2.395823588826126, 48.84823711041019], ""type"": ""Point""}";322;339;Nation;;;71673;Nation;473875;Nation;A01856 / A01534 / A01535 / A01539 / A01542;C01742 / C01371 / C01372 / C01376 / C01379;RER A / METRO 1 / METRO 2 / METRO 6 / METRO 9;RER / METRO;0;1;1;0;0;0;0;1;0;0;RATP;1;0;655662.633;6861080.0037
48.93326540612855, 2.041072289675926;"{""coordinates"": [2.041072289675926, 48.93326540612855], ""type"": ""Point""}";330;136;Poissy;;;64883;Poissy;47874;Poissy;A01852 / A01856;C01739 / C01742;TRAIN J / RER A;TRAIN / RER;1;1;0;0;0;0;1;0;0;0;SNCF;1;1;629745.1416;6870791.9926
49.03646397983672, 2.079534941380853;"{""coordinates"": [2.079534941380853, 49.03646397983672], ""type"": ""Point""}";336;248;Cergy-Préfecture;;;66696;Cergy Préfecture;44559;Cergy Préfecture;A02176 / A01856;C01740 / C01742;TRAIN L / RER A;TRAIN / RER;1;1;0;0;0;0;0;0;0;0;SNCF;1;0;632696.7169;6882234.202
49.04531164840122, 2.105110710283281;"{""coordinates"": [2.105110710283281, 49.04531164840122], ""type"": ""Point""}";338;250;Saint-Ouen-l'Aumône;;;66803;Saint-Ouen-l'Aumône;47599;Saint-Ouen-l'Aumône;A01849 / A01840;C01737 / C01727;TRAIN H / RER C;TRAIN / RER;1;1;0;0;0;0;0;0;0;0;SNCF;1;0;634577.8561;6883196.6275
49.009756452138376, 2.5612326952251063;"{""coordinates"": [2.561232695225106, 49.009756452138376], ""type"": ""Point""}";340;409;Terminal 3 - Roissypole;;;73596;Aéroport CDG 1 (Terminal 3);462398;Aéroport CDG 1 (Terminal 3) - RER;A01857 / A01516;C01743 / C00563;RER B / CDGVAL;RER / VAL;0;1;0;0;1;0;0;0;0;0;SNCF;1;0;667900.8037;6878960.9005
48.97674784828698, 2.39059365127582;"{""coordinates"": [2.39059365127582, 48.97674784828698], ""type"": ""Point""}";341;255;Garges - Sarcelles;;;65582;Garges - Sarcelles;43251;Garges - Sarcelles;A01842 / A01760;C01728 / C01684;RER D / TRAM 5;RER / TRAM;0;1;0;1;0;0;0;0;1;0;SNCF;1;0;655389.1308;6875373.0102
48.623332241040984, 2.451409088809367;"{""coordinates"": [2.451409088809367, 48.623332241040984], ""type"": ""Point""}";360;204;Le Bras-de-Fer;Évry Génopôle;;60422;Le Bras de Fer;45850;Le Bras de Fer;A01842;C01728;RER D;RER;0;1;0;0;0;0;0;0;0;0;SNCF;1;0;659567.9699;6836045.1779
48.950651093090265, 2.2325340087059704;"{""coordinates"": [2.23253400870597, 48.950651093090265], ""type"": ""Point""}";361;220;Val d'Argenteuil;;;65110;Val d'Argenteuil;43212;Val d'Argenteuil;A01852;C01739;TRAIN J;TRAIN;1;0;0;0;0;0;0;0;0;0;SNCF;1;0;643790.6826;6872571.911
48.56507294103619, 2.5426094498060046;"{""coordinates"": [2.542609449806005, 48.56507294103619], ""type"": ""Point""}";366;45;Saint-Fargeau;;;62172;Saint-Fargeau;45814;Saint-Fargeau;A01842;C01728;RER D;RER;0;1;0;0;0;0;0;0;0;0;SNCF;1;0;666251.9841;6829525.7859
48.972141676907825, 1.8483488082825013;"{""coordinates"": [1.848348808282501, 48.972141676907825], ""type"": ""Point""}";369;131;Aubergenville Élisabethville;;;65490;Aubergenville Élisabethville;43070;Aubergenville Élisabethville;A01852;C01739;TRAIN J;TRAIN;1;0;0;0;0;0;0;0;0;0;SNCF;1;0;615689.4213;6875303.4616
48.93948681080073, 1.999603609660236;"{""coordinates"": [1.999603609660236, 48.93948681080073], ""type"": ""Point""}";370;135;Villennes-sur-Seine;;;64949;Villennes-sur-Seine;47966;Villennes-sur-Seine;A01852;C01739;TRAIN J;TRAIN;1;0;0;0;0;0;0;0;0;0;SNCF;1;0;626715.9052;6871521.4701
48.80547779177516, 2.1676690319603966;"{""coordinates"": [2.167669031960397, 48.80547779177516], ""type"": ""Point""}";371;149;Viroflay Rive Droite;;;422420;Viroflay Rive Droite;46689;Viroflay Rive Droite;A02176 / A02149;C01740 / C01794;TRAIN L / TRAM 6;TRAIN / TRAM;1;0;0;1;0;0;0;0;1;0;SNCF;1;0;638869.9754;6856478.0681
48.74085330015774, 2.2308399305579862;"{""coordinates"": [2.230839930557986, 48.74085330015774], ""type"": ""Point""}";372;170;Igny;;;63352;Igny;43083;Igny;A01840;C02711;TRAIN V;TRAIN;1;0;0;0;0;0;0;0;0;0;SNCF;1;0;643439.379;6849245.9704
48.70823783036823, 2.4622822419532677;"{""coordinates"": [2.462282241953268, 48.70823783036823], ""type"": ""Point""}";373;177;Montgeron-Crosne;;;63072;Montgeron - Crosne;47684;Montgeron - Crosne;A01842;C01728;RER D;RER;0;1;0;0;0;0;0;0;0;0;SNCF;1;0;660433.6068;6845478.958
48.85290746280475, 2.5143124384334405;"{""coordinates"": [2.514312438433441, 48.85290746280475], ""type"": ""Point""}";375;356;Neuilly-Plaisance;;;73190;Neuilly-Plaisance;43172;Neuilly-Plaisance;A01856;C01742;RER A;RER;0;1;0;0;0;0;0;0;0;0;RATP;1;0;664360.9851;6861539.3034
48.82888070077747, 2.37769700026936;"{""coordinates"": [2.37769700026936, 48.82888070077747], ""type"": ""Point""}";399;383;Bibliothèque François Mitterrand;;;71572;Bibliothèque François Mitterrand Emile Durkheim;45301;Bibliothèque François Mitterrand;A01840 / A01547;C01727 / C01384;RER C / METRO 14;RER / METRO;0;1;1;0;0;0;0;0;0;0;RATP/SNCF;1;0;654315.4819;6858938.0999
48.75494652552316, 2.3009868543747496;"{""coordinates"": [2.30098685437475, 48.75494652552316], ""type"": ""Point""}";403;301;Antony;Orly;;69759;Antony;43066;Antony;A01857 / A01551;C01743 / C01388;RER B / ORLYVAL;RER / VAL;0;1;0;0;1;0;0;0;0;1;RATP;1;1;648611.4024;6850764.9
48.72554383800287, 2.259134448917144;"{""coordinates"": [2.259134448917144, 48.72554383800287], ""type"": ""Point""}";405;169;Massy-Palaiseau;;;63244;Massy - Palaiseau;486884;Massy - Palaiseau;A01857 / A01840 / A02708;C01743 / C01727 / C02529 / C02711;RER B / RER C / TRAM 12 / TRAIN V;TRAIN / RER / TRAMWAY;1;1;0;1;0;1;1;0;1;0;RATP/SNCF;1;1;645504.0;6847524.0
48.81047522542192, 1.764581486740225;"{""coordinates"": [1.764581486740225, 48.81047522542192], ""type"": ""Point""}";417;104;Garancières - La Queue;;;64025;Garancières - La Queue;47903;Garancières - La Queue;A01847;C01736;TRAIN N;TRAIN;1;0;0;0;0;0;0;0;0;0;SNCF;1;0;609276.179;6857421.2804
48.475523069688336, 2.6920332639411417;"{""coordinates"": [2.692033263941142, 48.475523069688336], ""type"": ""Point""}";427;58;Bois-le-Roi;;;61727;Bois-le-Roi;47654;Bois-le-Roi;A01845;C01731;TRAIN R;TRAIN;1;0;0;0;0;0;0;0;0;0;SNCF;1;0;677238.1477;6819517.7672
48.64848911348, 2.435330528814145;"{""coordinates"": [2.435330528814145, 48.64848911348], ""type"": ""Point""}";433;155;Grand-Bourg;;;73627;Grand Bourg;45860;Grand Bourg;A01842;C01728;RER D;RER;0;1;0;0;0;0;0;0;0;0;SNCF;1;0;658402.9741;6838850.2444
48.9045663899011, 2.3226263683342268;"{""coordinates"": [2.322626368334227, 48.9045663899011], ""type"": ""Point""}";442;430;Saint-Ouen;;;72126;Saint-Ouen;43203;Saint-Ouen;A01840 / A01547;C01727 / C01384;RER C / METRO 14;RER / METRO;0;1;1;0;0;0;0;0;0;0;RATP/SNCF;1;0;650344.9256;6867387.0104
48.819343962606595, 2.257893897515079;"{""coordinates"": [2.257893897515079, 48.819343962606595], ""type"": ""Point""}";457;318;Issy;;;70612;Issy;43084;Issy;A01840;C01727;RER C;RER;0;1;0;0;0;0;0;0;0;0;SNCF;1;0;645510.7668;6857953.7249
48.888220162764625, 2.3137324515202713;"{""coordinates"": [2.313732451520271, 48.888220162764625], ""type"": ""Point""}";458;328;Pont-Cardinet;;;71475;Pont Cardinet;45493;Pont Cardinet;A02176 / A01547;C01740 / C01384;TRAIN L / METRO 14;TRAIN / METRO;1;0;1;0;0;0;0;0;0;0;RATP/SNCF;1;0;649677.1733;6865575.0241
48.77126603812107, 2.4353063397063224;"{""coordinates"": [2.435306339706322, 48.77126603812107], ""type"": ""Point""}";463;520;Créteil Pompadour;;;69950;Créteil Pompadour;46286;Créteil Pompadour;A01842;C01728;RER D;RER;0;1;0;0;0;0;0;0;0;0;SNCF;1;0;658498.8113;6852500.3354
48.87380673386256, 2.326999858880872;"{""coordinates"": [2.326999858880872, 48.87380673386256], ""type"": ""Point""}";480;103061;Havre-Caumartin;;;73688;Gare Saint-Lazare;58718;Haussmann Saint-Lazare;A01536 / A01542;C01373 / C01379;METRO 3 / METRO 9;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;650636.3658;6863963.9719
48.90115395165603, 2.213464623652778;"{""coordinates"": [2.213464623652778, 48.90115395165603], ""type"": ""Point""}";483;388;Nanterre-Université;;;70956;Nanterre Université;43170;Nanterre Université;A02176 / A01856;C01740 / C01742;TRAIN L / RER A;TRAIN / RER;1;1;0;0;0;0;0;0;0;0;RATP/SNCF;1;1;642339.2582;6867081.744
48.84735451689955, 2.3868084457779952;"{""coordinates"": [2.386808445777995, 48.84735451689955], ""type"": ""Point""}";487;101043;Reuilly-Diderot;;;71654;Reuilly Diderot;44637;Reuilly Diderot;A01534 / A01541;C01371 / C01378;METRO 1 / METRO 8;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;655000.3096;6860986.9672
48.8608062912721, 2.3411085916340664;"{""coordinates"": [2.341108591634066, 48.8608062912721], ""type"": ""Point""}";490;101055;Louvre-Rivoli;;;73630;Louvre Rivoli;44645;Louvre Rivoli;A01534;C01371;METRO 1;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;651659.1352;6862509.6962
48.88101649749112, 2.272238940611057;"{""coordinates"": [2.272238940611057, 48.88101649749112], ""type"": ""Point""}";494;101075;Les Sablons;Jardin d’Acclimatation;;425779;Les Sablons;43785;Les Sablons;A01534;C01371;METRO 1;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;646627.2261;6864801.2694
48.88380920123339, 2.304674440528396;"{""coordinates"": [2.304674440528396, 48.88380920123339], ""type"": ""Point""}";511;103071;Wagram;;;71423;Wagram;45508;Wagram;A01536;C01373;METRO 3;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;649008.6628;6865090.3639
48.85493638016467, 2.3473213184077157;"{""coordinates"": [2.347321318407716, 48.85493638016467], ""type"": ""Point""}";520;104055;Cité;;;71223;Cité;42639;Cité;A01537;C01374;METRO 4;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;652109.5387;6861853.2274
48.83111266037533, 2.3297050126201846;"{""coordinates"": [2.329705012620185, 48.83111266037533], ""type"": ""Point""}";526;104075;Mouton-Duvernet;;;73653;Mouton Duvernet;44183;Mouton Duvernet;A01537;C01374;METRO 4;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;650794.4816;6859215.1047
48.87039638922484, 2.3614002104327776;"{""coordinates"": [2.361400210432778, 48.87039638922484], ""type"": ""Point""}";531;105061;Jacques Bonsergent;;;71322;Jacques Bonsergent;43417;Jacques Bonsergent;A01538;C01375;METRO 5;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;653156.4609;6863563.8098
48.859873621665606, 2.371913978759671;"{""coordinates"": [2.371913978759671, 48.859873621665606], ""type"": ""Point""}";532;105067;Richard Lenoir;;;73648;Richard Lenoir;44641;Richard Lenoir;A01538;C01375;METRO 5;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;653918.3593;6862387.5727
48.85548504950516, 2.2701091389544903;"{""coordinates"": [2.27010913895449, 48.85548504950516], ""type"": ""Point""}";537;109037;Ranelagh;;;71243;Ranelagh;44594;Ranelagh;A01542;C01379;METRO 9;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;646444.7925;6861963.8328
48.86307378222526, 2.287166875502502;"{""coordinates"": [2.287166875502502, 48.86307378222526], ""type"": ""Point""}";539;109043;Trocadéro;;;71285;Trocadéro;44962;Trocadéro;A01539 / A01542;C01376 / C01379;METRO 6 / METRO 9;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;647703.9746;6862796.1957
48.872045861820176, 2.310018931056925;"{""coordinates"": [2.310018931056925, 48.872045861820176], ""type"": ""Point""}";542;109051;Saint-Philippe du Roule;;;71334;Saint-Philippe du Roule;44884;Saint-Philippe du Roule;A01542;C01379;METRO 9;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;649389.1585;6863778.9259
48.8407450152269, 2.2285369815049423;"{""coordinates"": [2.228536981504942, 48.8407450152269], ""type"": ""Point""}";552;110023;Boulogne - Pont de Saint-Cloud;Rhin et Danube;;70721;Boulogne Pont de Saint-Cloud / Rhin et Danube;42381;Boulogne Pont de Saint-Cloud - Albert Kahn;A01543;C01380;METRO 10;METRO;0;0;1;0;0;0;0;1;0;0;RATP;1;0;643378.5475;6860353.9039
48.84713100819624, 2.2727637533161595;"{""coordinates"": [2.27276375331616, 48.84713100819624], ""type"": ""Point""}";557;110039;Mirabeau;;;71162;Mirabeau;45430;Mirabeau;A01543;C01380;METRO 10;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;646631.0122;6861033.1517
48.84706613315245, 2.3074022406196404;"{""coordinates"": [2.30740224061964, 48.84706613315245], ""type"": ""Point""}";560;110049;Ségur;;;71157;Ségur;51612;Ségur;A01543;C01380;METRO 10;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;649172.8635;6861003.0844
48.846656851250046, 2.351623256378513;"{""coordinates"": [2.351623256378513, 48.846656851250046], ""type"": ""Point""}";564;110063;Cardinal Lemoine;;;71153;Cardinal Lemoine;42435;Cardinal Lemoine;A01543;C01380;METRO 10;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;652417.6279;6860930.0204
48.87547445759212, 2.3988675993418465;"{""coordinates"": [2.398867599341846, 48.87547445759212], ""type"": ""Point""}";567;111037;Télégraphe;;;71870;Télégraphe;44923;Télégraphe;A01544;C01381;METRO 11;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;655909.0695;6864106.8826
48.86995751270301, 2.3710948397312004;"{""coordinates"": [2.3710948397312, 48.86995751270301], ""type"": ""Point""}";572;111047;Goncourt;Hôpital Saint-Louis;;71840;Goncourt;43298;Goncourt;A01544;C01381;METRO 11;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;653867.1922;6863509.3023
48.89058718660407, 2.3201747557878036;"{""coordinates"": [2.320174755787804, 48.89058718660407], ""type"": ""Point""}";589;113069;Brochant;;;73661;Brochant;45487;Brochant;A01546;C01383;METRO 13;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;650151.8308;6865834.137
48.81530753209955, 2.2970777969608616;"{""coordinates"": [2.297077796960862, 48.81530753209955], ""type"": ""Point""}";593;114035;Malakoff - Rue Étienne Dolet;;;70562;Malakoff - Étienne Dolet;44069;Malakoff Rue Étienne Dolet;A01546;C01383;METRO 13;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;648383.7761;6857478.6019
48.83422588267789, 2.318616414425384;"{""coordinates"": [2.318616414425384, 48.83422588267789], ""type"": ""Point""}";595;114043;Pernety;;;412687;Pernety;44316;Pernety;A01546;C01383;METRO 13;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;649983.4886;6859568.2262
48.83863164713647, 2.3224917484505485;"{""coordinates"": [2.322491748450549, 48.83863164713647], ""type"": ""Point""}";596;114045;Gaîté;;;73675;Gaîté;43046;Gaîté;A01546;C01383;METRO 13;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;650272.1512;6860055.6506
48.87210144213156, 2.4045149423791043;"{""coordinates"": [2.404514942379104, 48.87210144213156], ""type"": ""Point""}";607;116033;Saint-Fargeau;;;71860;Saint-Fargeau;44864;Saint-Fargeau;A01549;C01386;METRO 3bis;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;656320.4457;6863728.6864
48.86844016327547, 2.401561712742542;"{""coordinates"": [2.401561712742542, 48.86844016327547], ""type"": ""Point""}";608;116035;Pelleport;;;71828;Pelleport;45630;Pelleport;A01549;C01386;METRO 3bis;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;656100.7414;6863323.2148
48.880667463449086, 2.3744959648969295;"{""coordinates"": [2.374495964896929, 48.880667463449086], ""type"": ""Point""}";612;117037;Bolivar;;;71920;Bolivar;58767;Bolivar;A01550;C01387;METRO 7bis;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;654126.1074;6864698.1965
48.84506157994489, 2.4012890198273484;"{""coordinates"": [2.401289019827348, 48.84506157994489], ""type"": ""Point""}";615;106033;Picpus;;;71639;Picpus;44334;Picpus;A01539;C01376;METRO 6;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;656061.0276;6860723.8589
48.831129548026645, 2.3435116577497763;"{""coordinates"": [2.343511657749776, 48.831129548026645], ""type"": ""Point""}";623;106053;Glacière;;;71026;Glacière;45276;Glacière;A01539;C01376;METRO 6;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;651808.0022;6859208.4674
48.8329008156678, 2.3371351947060397;"{""coordinates"": [2.33713519470604, 48.8329008156678], ""type"": ""Point""}";624;106055;Saint-Jacques;;;71041;Saint-Jacques;45315;Saint-Jacques;A01539;C01376;METRO 6;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;651341.5782;6859409.3228
48.84750708198887, 2.302968296454798;"{""coordinates"": [2.302968296454798, 48.84750708198887], ""type"": ""Point""}";626;106069;Cambronne;;;71167;Cambronne;42419;Cambronne;A01539;C01376;METRO 6;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;648847.9143;6861054.9766
48.85394260621378, 2.2893345327788075;"{""coordinates"": [2.289334532778807, 48.85394260621378], ""type"": ""Point""}";628;106075;Bir-Hakeim;Tour Eiffel;;473829;Bir-Hakeim;45340;Bir-Hakeim;A01539;C01376;METRO 6;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;647853.8595;6861779.4604
48.85744869097511, 2.2858124441340806;"{""coordinates"": [2.285812444134081, 48.85744869097511], ""type"": ""Point""}";629;106077;Passy;;;71237;Passy;45417;Passy;A01539;C01376;METRO 6;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;647598.9541;6862171.635
48.87497174554318, 2.34057598204372;"{""coordinates"": [2.34057598204372, 48.87497174554318], ""type"": ""Point""}";635;107051;Le Peletier;;;478885;Le Peletier;43656;Le Peletier;A01540;C01377;METRO 7;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;651633.2142;6864085.1114
48.81012995727394, 2.362263387127349;"{""coordinates"": [2.362263387127349, 48.81012995727394], ""type"": ""Point""}";644;107095;Le Kremlin-Bicêtre;;;70452;Le Kremlin - Bicêtre;43643;Le Kremlin - Bicêtre;A01540;C01377;METRO 7;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;653165.655;6856862.2879
48.85152370843435, 2.3751010337556164;"{""coordinates"": [2.375101033755616, 48.85152370843435], ""type"": ""Point""}";654;108061;Ledru Rollin;;;71693;Ledru Rollin;43674;Ledru Rollin;A01541;C01378;METRO 8;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;654144.8357;6861457.2786
48.829746119994304, 2.231028100202621;"{""coordinates"": [2.231028100202621, 48.829746119994304], ""type"": ""Point""}";663;109021;Pont de Sèvres;;;70698;Pont de Sèvres;44481;Pont de Sèvres;A01542;C01379;METRO 9;METRO;0;0;1;0;0;0;0;1;0;0;RATP;1;0;643549.4672;6859129.1796
48.8525040906129, 2.268176749435961;"{""coordinates"": [2.268176749435961, 48.8525040906129], ""type"": ""Point""}";666;109035;Jasmin;;;73657;Jasmin;43423;Jasmin;A01542;C01379;METRO 9;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;646299.9369;6861633.6924
48.930757003336296, 2.284174448283296;"{""coordinates"": [2.284174448283296, 48.930757003336296], ""type"": ""Point""}";671;113079;Les Courtilles;;Asnières-Gennevilliers;72286;Asnières - Gennevilliers Les Courtilles;42231;Asnières - Gennevilliers Les Courtilles;A01546 / A01191;C01383 / C01389;METRO 13 / TRAM 1;METRO / TRAM;0;0;1;1;0;0;0;1;0;0;RATP;1;1;647552.6733;6870324.1848
48.86458519109271, 2.4087599484207063;"{""coordinates"": [2.408759948420706, 48.86458519109271], ""type"": ""Point""}";675;103035;Porte de Bagnolet;;;71799;Porte de Bagnolet;44510;Porte de Bagnolet;A01536 / A01757;C01373 / C01679;METRO 3 / TRAM 3b;METRO / TRAM;0;0;1;1;0;0;0;0;0;0;RATP;1;0;656625.5583;6862890.5915
48.82135578381409, 2.3692905873460295;"{""coordinates"": [2.369290587346029, 48.82135578381409], ""type"": ""Point""}";680;107087;Porte d'Ivry;;;70636;Porte d'Ivry;44507;Porte d'Ivry;A01540 / A01193;C01377 / C01391;METRO 7 / TRAM 3a;METRO / TRAM;0;0;1;1;0;0;0;0;1;0;RATP;1;0;653691.6801;6858106.3134
48.78756279205351, 2.3678041069754565;"{""coordinates"": [2.367804106975457, 48.78756279205351], ""type"": ""Point""}";682;107005;Villejuif-Louis Aragon;;;70143;Villejuif Louis Aragon;45049;Villejuif Louis Aragon;A01540 / A02134;C01377 / C01774;METRO 7 / TRAM 7;METRO / TRAM;0;0;1;1;0;0;0;1;1;0;RATP;1;0;653552.4584;6854349.8692
48.885949261476256, 2.2926351594878125;"{""coordinates"": [2.292635159487812, 48.885949261476256], ""type"": ""Point""}";696;103075;Porte de Champerret;;;71450;Porte de Champerret;44511;Porte de Champerret;A01536 / A01757;C01373 / C01679;METRO 3 / TRAM 3b;METRO / TRAM;0;0;1;1;0;0;0;0;0;0;RATP;1;0;648193.5959;6865341.9047
48.851071370372, 2.3307007099542143;"{""coordinates"": [2.330700709954214, 48.851071370372], ""type"": ""Point""}";697;104063;Saint-Sulpice;;;71202;Saint-Sulpice;45120;Saint-Sulpice;A01537;C01374;METRO 4;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;650886.3835;6861433.6831
48.906094050248626, 2.3318308379624098;"{""coordinates"": [2.33183083796241, 48.906094050248626], ""type"": ""Point""}";711;114073;Garibaldi;;;72128;Garibaldi;43252;Garibaldi;A01546;C01383;METRO 13;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;651021.0832;6867551.1312
48.9125834977134, 2.3342940159066483;"{""coordinates"": [2.334294015906648, 48.9125834977134], ""type"": ""Point""}";712;114075;Mairie de Saint-Ouen;Région Île-de-France;;72168;Mairie de Saint-Ouen;43969;Mairie de Saint-Ouen;A01546 / A01547;C01383 / C01384;METRO 13 / METRO 14;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;651207.7214;6868271.2093
48.87126214446096, 2.2932406499473137;"{""coordinates"": [2.293240649947314, 48.87126214446096], ""type"": ""Point""}";716;106083;Kléber;;;73656;Kléber;43498;Kléber;A01539;C01376;METRO 6;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;648157.7063;6863702.6675
48.82181597799576, 2.3587857062577715;"{""coordinates"": [2.358785706257772, 48.82181597799576], ""type"": ""Point""}";721;107081;Maison Blanche;;;70645;Maison Blanche;44057;Maison Blanche;A01540 / A01547;C01377 / C01384;METRO 7 / METRO 14;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;652903.9414;6858204.6036
48.80914436093606, 2.4345098959336924;"{""coordinates"": [2.434509895933692, 48.80914436093606], ""type"": ""Point""}";727;108083;Maisons-Alfort-Stade;;;70426;Maisons-Alfort - Stade;44066;Maisons-Alfort - Stade;A01541;C01378;METRO 8;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;658470.4404;6856712.2781
48.85806226176241, 2.3908609523236084;"{""coordinates"": [2.390860952323608, 48.85806226176241], ""type"": ""Point""}";737;102039;Philippe Auguste;;;71751;Philippe Auguste;44332;Philippe Auguste;A01535;C01372;METRO 2;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;655306.8859;6862175.2736
48.8464846505702, 2.36591010685298;"{""coordinates"": [2.36591010685298, 48.8464846505702], ""type"": ""Point""}";744;105073;Quai de la Rapée;;;71637;Quai de la Rapée;44583;Quai de la Rapée;A01538;C01375;METRO 5;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;653465.9193;6860902.359
48.877100185798646, 2.3487755574768467;"{""coordinates"": [2.348775557476847, 48.877100185798646], ""type"": ""Point""}";754;107047;Poissonnière;;;71363;Poissonnière;45165;Poissonnière;A01540;C01377;METRO 7;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;652236.5668;6864316.7882
48.82716361789553, 2.367173024477846;"{""coordinates"": [2.367173024477846, 48.82716361789553], ""type"": ""Point""}";757;114005;Olympiades;;;71557;Olympiades;479056;Olympiades;A01547;C01384;METRO 14;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;1;653541.3819;6858753.3201
48.8425280267915, 2.365433384726206;"{""coordinates"": [2.365433384726206, 48.8425280267915], ""type"": ""Point""}";761;375;Gare d'Austerlitz;;;71135;Gare d'Austerlitz;462352;Gare d'Austerlitz;A01840 / A01538 / A01543;C01727 / C01375 / C01380;RER C / METRO 5 / METRO 10;RER / METRO;0;1;1;0;0;0;0;1;0;0;RATP/SNCF;1;1;653427.3992;6860462.7022
48.84066322929957, 2.3263846107928465;"{""coordinates"": [2.326384610792847, 48.84066322929957], ""type"": ""Point""}";765;106061;Edgar Quinet;;;71108;Edgar Quinet;45313;Edgar Quinet;A01539;C01376;METRO 6;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;650559.8002;6860279.0962
